3.4 Aquatic Ecosystems ,,,,,,,Workshop participants:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Stakehill,Paganoni Swamp Bush Forever Site (Paganoni Swamp),Paganoni Swamp,"115.779158357, -32.4541512795",13887,,Basin,,Lacustrine,Sumpland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Balcatta,Star Swamp (Bush Forever Site),Star Swamp,"115.758785968, -31.8550307211",8181,,Basin,,Palustrine,Sumpland,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Victoria Road Bush Forever Site Wetlands,Victoria Road Swamp,"115.917388805, -31.8609516443",15033,,Basin,,Lacustrine,Sumpland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands Anstey/Keane Dampland Bush Forever Site,Keane/Anstey Roads,"115.941296286, -32.1388599176",15183,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands Anstey/Keane Dampland Bush Forever Site,Keane/Anstey Roads,"115.940706333, -32.1380595745",15427,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,"Wetlands of Acourt Road Bushland, Banjup",Acourt Road,"115.904095772, -32.1068139589",6915,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Cooper Road Water Reserve Bush Forever,unknown,"115.962116937, -31.6918727648",13391,,Basin,,Lacustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Wetlands of Dundas Road Bush Forever Site,Dundas Road,"115.989591448, -31.9767427598",9001,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Wetlands of Dundas Road Bush Forever Site,Dundas Road,"115.984494439, -31.9825465551",15076,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,"Wetlands of Gnangara Road Bushland, Bush Forever",Whiteman Park,"115.883066662, -31.8019652658",13530,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,"Wetlands of Gnangara Road Bushland, Bush Forever",Whiteman Park,"115.883066662, -31.8019652658",13530,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,"Wetlands of Gnangara Road Bushland, Bush Forever",Whiteman Park,"115.881829964, -31.8031811597",14476,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,"Wetlands of Gnangara Road Bushland, Bush Forever",Whiteman Park,"115.881867364, -31.8076621976",15258,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,"Wetlands of Gnangara Road Bushland, Bush Forever",Whiteman Park,"115.881867364, -31.8076621976",15258,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Kirby Road Bush Forever Site,unknown,"115.955501305, -31.6534822245",8490,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Becher,Wetlands of Leda Bush Forever Site,Dixon Road,"115.793413126, -32.2771145052",6384,,Basin,,Lacustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Stakehill,Wetlands of Leda Bush Forever Site,Gilmore Avenue,"115.801483746, -32.2667954434",6382,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Maralla Road Bushland BFS,unknown,"115.998469779, -31.7447680069",15389,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Maralla Road Bushland BFS,unknown,"115.994499118, -31.7477990942",15067,,Basin,,Lacustrine,Sumpland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Maralla Road Bushland BFS,unknown,"115.984825703, -31.747699972",8943,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Maralla Road Bushland BFS,unknown,"115.970636214, -31.748816365",8664,,Basin,,Lacustrine,Sumpland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Marouba Avenue Bushland BFS,unknown,"116.031212308, -31.6686330785",15143,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.891381546, -31.671778764",8326,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.895214739, -31.6717491319",8327,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Melaleuca Park Bush Forever Site,unknown,"115.947695999, -31.7312096947",8525,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.961140922, -31.7043668209",15042,,Basin,,Lacustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.896651915, -31.6651545896",8324,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.93339992, -31.7048482214",8387,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.93339992, -31.7048482214",8387,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.894683624, -31.6565242924",8302,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.899482979, -31.6717666964",8221,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Riverdale,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.907152058, -31.6757326316",8222,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Melaleuca Park Bush Forever Site,"Melaleuca Park Wetland,WAWRC 1087","115.940083829, -31.6992855994",8527,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Modong Nature Reserve Bush Forver Site,unknown,"115.896346305, -32.2297775232",15181,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Wetlands of Mundijong and Watkins Roads BFS,unknown,"116.001808249, -32.2986172443",7998,,Basin,,Palustrine,Sumpland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Pearce Aerodrome BFS,unknown,"116.023722545, -31.6803111317",12416,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Not Assessed,Wetlands of Pearce Aerodrome BFS,unknown,"116.026513885, -31.6781631832",12415,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Pearce Aerodrome BFS,unknown,"116.026513885, -31.6781631832",12415,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Not Assessed,Wetlands of Pearce Aerodrome BFS,unknown,"116.026910954, -31.6767120231",12495,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Pearce Aerodrome BFS,unknown,"116.013067719, -31.6879047028",12534,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Not Assessed,Wetlands of Pearce Aerodrome BFS,unknown,"116.014899074, -31.6889404674",15138,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Pearce Aerodrome BFS,unknown,"116.014899074, -31.6889404674",15138,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Wetlands of Pearce Aerodrome BFS,unknown,"116.026727998, -31.6741750114",15140,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Piarra NR Bush Forever Site,Nicholson Road,"115.923515424, -32.1379688457",7221,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Piarra NR Bush Forever Site,Mason Road Swamp,"115.922709617, -32.1403068728",7223,,Basin,,Lacustrine,Sumpland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Wetlands of Queens Park Bushland (BFS),Gerard Street,"115.963922028, -32.0008898709",14952,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Wetlands of Queens Park Bushland (BFS),Luyer Avenue,"115.965046887, -32.0035574857",7714,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Not Assessed,Wetlands of Ridges Bush Forever Site Yanchep,unknown,"115.721990095, -31.5042203235",8002,,Not Assessed,,Not Assessed,Not Assessed,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Rosella Road Bush Forever Site,High Hill Road,"115.845297395, -31.5630529432",7936,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Sandy Lake Bush Forever Site,Sandy Lake,"115.857348978, -32.2238091738",6666,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Sandy Lake Bush Forever Site,Sandy Lake,"115.855246098, -32.2231596509",15290,,Basin,,Lacustrine,Sumpland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Wetlands of Sandy Lake Bush Forever Site,Sandy Lake,"115.859813307, -32.2229069479",13082,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Wetlands of Twin Swamps NR Bush Forever Site 400,unknown,"116.008958723, -31.7254349064",13145,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,Bush Forever Site 400; close vicinity to Vulnerable forests and woodlands of deep seasonal wetlands of the Swan Coastal Plain SCP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Whiteman Park Bush Forever Site,Whiteman Park,"115.940335263, -31.8288984689",8405,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Whiteman Park Bush Forever Site,Whiteman Park,"115.944112978, -31.8239014888",8549,,Basin,,Palustrine,Dampland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Whiteman Park Bush Forever Site,Whiteman Park,"115.930400994, -31.8212248569",8401,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Wetlands of Whiteman Park Bush Forever Site,Whiteman Park,"115.908673974, -31.8197763941",15260,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Wetlands of Wungong Brook Bush Forever Site,unknown,"116.012576558, -32.1940282197",15119,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Yanchep,Yanchep NP Bush Forever Site (Pippidinny Swamp),Pippidinny Swamp,"115.68442604, -31.5800669357",8012,,Basin,,Lacustrine,Sumpland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Yangedi Swamp Bush Forever Site Wetlands,unknown,"115.891975184, -32.4380739852",14763,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Yangedi Swamp Bush Forever Site Wetlands,unknown,"115.890651657, -32.4377498451",14798,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NON TEC BUSHFOREVER SITES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Stakehill,"Anstey Swamp, Karnup (Hidden Swamp)",Hidden Swamp,"115.782137049, -32.4306360921",6446,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River Estuary,"Ashfield Flats, Bassendean/Ashfeld",Ashfield Flats,"115.944535684, -31.9162968291",8574,,Basin,,Estuarine,Estuary-Peripheral,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River Estuary,"Ashfield Flats, Bassendean/Ashfeld",Ashfield Flats,"115.944530953, -31.917174645",8575,,Basin,,Estuarine,Estuary-Peripheral,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Becher,BFS 356 Becher Point,Point Becher Wetland,"115.759845965, -32.3852031496",6456,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Becher,BFS 356 Becher Point,Point Becher Wetland,"115.760421073, -32.3860428196",6457,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Cooloongup,BFS 356 Lake Walyungup,Lake Walyungup,"115.773785299, -32.3601036866",6406,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Stakehill,BFS 356 Spot Swamp,Spot Swamp,"115.805697393, -32.3118428559",6622,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Stakehill,BFS 356 Tamworth Hill Swamp,Tamworth Hill Swamp,"115.80832422, -32.3272270506",15186,,Basin,,Lacustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Blue Gum Lake Reserve Bush Forever Site,Blue Gum Lake,"115.846976007, -32.0382470836",6507,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Byford to Serpentine Rail/Road Reserves Wetlands,unknown,"115.98630741, -32.3012786837",14971,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Goegrup,Byford to Serpentine Rail/Road Reserves Wetlands,unknown,"115.975829094, -32.3520498919",15003,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.016493011, -32.1000454899",15655,,Channel,,Riverine,River,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.01585828, -32.0959636106",15663,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.015065144, -32.0822785354",15657,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.01632305, -32.1076391878",15689,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.01617863, -32.0790516592",15688,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.016111151, -32.1102119528",15644,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.009638165, -32.0733927367",15646,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.009872653, -32.0762642217",15647,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.001912257, -32.0688584779",15627,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.000102543, -32.0672015058",15632,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.00011825, -32.0670785946",15636,,Channel,,Riverine,River,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.001443092, -32.0673562852",15637,,Channel,,Riverine,River,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.006322836, -32.0720274836",15638,,Channel,,Riverine,River,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.017758792, -32.1136326986",15669,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.021298187, -32.1178208243",15674,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.020561738, -32.1174733134",15675,,Flat,,Floodplain,Palusplain,8,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Corncake Court,"115.98364993, -32.0616155611",7652,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"115.995478362, -32.0628868548",7965,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Corncake Court,"115.988200178, -32.0588273567",7796,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.001935403, -32.0693667597",15642,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning and Southern Rivers Bush Forever Site,Canning River Floodplain,"116.005247739, -32.069804141",15643,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
